;roll_start;roll_end
1870;2018-01-07 11:50:46;2018-01-07 11:53:58
1871;2018-01-07 11:55:58;2018-01-07 11:58:57
1872;2018-01-07 12:00:44;2018-01-07 12:04:14
1873;2018-01-07 12:05:52;2018-01-07 12:09:14
1874;2018-01-07 12:10:51;2018-01-07 12:13:58
1875;2018-01-07 12:16:05;2018-01-07 12:18:51
1876;2018-01-07 12:21:01;2018-01-07 12:24:16
1877;2018-01-07 12:26:05;2018-01-07 12:29:00
1878;2018-01-07 12:30:40;2018-01-07 12:34:00
1879;2018-01-07 12:35:54;2018-01-07 12:38:53
1880;2018-01-07 12:41:10;2018-01-07 12:44:00
1881;2018-01-07 12:45:57;2018-01-07 12:48:56
1882;2018-01-07 12:50:47;2018-01-07 12:53:59
1883;2018-01-07 12:56:09;2018-01-07 12:58:52
1884;2018-01-07 13:01:02;2018-01-07 13:03:58
1885;2018-01-07 13:06:04;2018-01-07 13:09:02
1886;2018-01-07 13:10:49;2018-01-07 13:13:51
1887;2018-01-07 13:15:56;2018-01-07 13:19:00
1888;2018-01-07 13:21:02;2018-01-07 13:24:03
1889;2018-01-07 13:26:20;2018-01-07 13:29:08
1890;2018-01-07 13:31:09;2018-01-07 13:33:51
1891;2018-01-07 13:35:53;2018-01-07 13:38:56
1892;2018-01-07 13:40:50;2018-01-07 13:43:56
1893;2018-01-07 13:45:58;2018-01-07 13:49:03
1894;2018-01-07 13:50:53;2018-01-07 13:54:12
1895;2018-01-07 13:56:07;2018-01-07 13:58:46
1896;2018-01-07 14:01:00;2018-01-07 14:04:19
1897;2018-01-07 14:05:54;2018-01-07 14:08:57
1898;2018-01-07 14:11:05;2018-01-07 14:14:03
1899;2018-01-07 14:15:50;2018-01-07 14:18:44
1900;2018-01-07 14:20:55;2018-01-07 14:24:02
1901;2018-01-07 14:25:50;2018-01-07 14:29:08
1902;2018-01-07 14:31:01;2018-01-07 14:34:13
1903;2018-01-07 14:35:51;2018-01-07 14:38:53
1904;2018-01-07 14:41:01;2018-01-07 14:44:05
1905;2018-01-07 14:46:05;2018-01-07 14:48:58
1906;2018-01-07 14:51:05;2018-01-07 14:54:09
1907;2018-01-07 14:56:04;2018-01-07 14:58:51
1908;2018-01-07 15:01:10;2018-01-07 15:04:05
1909;2018-01-07 15:06:08;2018-01-07 15:08:45
1910;2018-01-07 15:10:40;2018-01-07 15:13:51
1911;2018-01-07 15:15:53;2018-01-07 15:18:39
1912;2018-01-07 15:21:17;2018-01-07 15:24:03
1913;2018-01-07 15:26:03;2018-01-07 15:28:57
1914;2018-01-07 15:30:54;2018-01-07 15:33:54
1915;2018-01-07 15:36:02;2018-01-07 15:39:02
1916;2018-01-07 15:41:06;2018-01-07 15:43:50
1917;2018-01-07 15:45:31;2018-01-07 15:49:05
1918;2018-01-07 15:50:50;2018-01-07 15:54:09
1919;2018-01-07 15:55:55;2018-01-07 15:59:01
1920;2018-01-07 16:01:01;2018-01-07 16:03:46
1921;2018-01-07 16:05:53;2018-01-07 16:08:57
1922;2018-01-07 16:11:06;2018-01-07 16:13:49
1923;2018-01-07 16:16:09;2018-01-07 16:19:05
1924;2018-01-07 16:21:04;2018-01-07 16:24:05
1925;2018-01-07 16:25:57;2018-01-07 16:28:55
1926;2018-01-07 16:31:00;2018-01-07 16:33:56
1927;2018-01-07 16:36:03;2018-01-07 16:39:05
1928;2018-01-07 16:41:07;2018-01-07 16:43:57
1929;2018-01-07 16:46:05;2018-01-07 16:48:53
1930;2018-01-07 16:50:54;2018-01-07 16:53:49
1931;2018-01-07 16:56:05;2018-01-07 16:59:00
1932;2018-01-07 17:00:56;2018-01-07 17:03:42
1933;2018-01-07 17:05:54;2018-01-07 17:09:11
1934;2018-01-07 17:11:12;2018-01-07 17:13:54
1935;2018-01-07 17:16:09;2018-01-07 17:19:04
1936;2018-01-07 17:20:47;2018-01-07 17:24:04
1937;2018-01-07 17:25:40;2018-01-07 17:29:10
1938;2018-01-07 17:31:10;2018-01-07 17:34:11
1939;2018-01-07 17:35:50;2018-01-07 17:39:01
1940;2018-01-07 17:41:08;2018-01-07 17:43:52
1941;2018-01-07 17:45:54;2018-01-07 17:48:38
1942;2018-01-07 17:51:23;2018-01-07 17:53:49
1943;2018-01-07 17:56:13;2018-01-07 17:59:06
1944;2018-01-07 18:00:52;2018-01-07 18:04:03
1945;2018-01-07 18:06:04;2018-01-07 18:08:51
1946;2018-01-07 18:11:03;2018-01-07 18:13:55
1947;2018-01-07 18:16:07;2018-01-07 18:19:06
1948;2018-01-07 18:20:58;2018-01-07 18:23:58
1949;2018-01-07 18:25:53;2018-01-07 18:29:15
1950;2018-01-07 18:31:04;2018-01-07 18:34:02
1951;2018-01-07 18:36:19;2018-01-07 18:38:57
1952;2018-01-07 18:40:51;2018-01-07 18:43:50
1953;2018-01-07 18:45:36;2018-01-07 18:49:05
1954;2018-01-07 18:50:53;2018-01-07 18:54:10
1955;2018-01-07 18:56:01;2018-01-07 18:58:44
1956;2018-01-07 19:00:56;2018-01-07 19:03:41
1957;2018-01-07 19:06:06;2018-01-07 19:09:16
1958;2018-01-07 19:11:23;2018-01-07 19:13:46
1959;2018-01-07 19:15:57;2018-01-07 19:18:40
1960;2018-01-07 19:21:01;2018-01-07 19:23:58
1961;2018-01-07 19:25:48;2018-01-07 19:29:01
1962;2018-01-07 19:31:06;2018-01-07 19:33:37
1963;2018-01-07 19:35:58;2018-01-07 19:38:51
1964;2018-01-07 19:40:57;2018-01-07 19:43:51
1965;2018-01-07 19:45:51;2018-01-07 19:48:51
1966;2018-01-07 19:50:52;2018-01-07 19:53:48
1967;2018-01-07 19:55:55;2018-01-07 19:59:08
1968;2018-01-07 20:01:09;2018-01-07 20:03:43
1969;2018-01-07 20:06:13;2018-01-07 20:08:39
1970;2018-01-07 20:10:56;2018-01-07 20:13:53
1971;2018-01-07 20:16:13;2018-01-07 20:18:55
1972;2018-01-07 20:20:58;2018-01-07 20:24:03
1973;2018-01-07 20:25:57;2018-01-07 20:28:50
1974;2018-01-07 20:30:55;2018-01-07 20:34:02
1975;2018-01-07 20:35:50;2018-01-07 20:39:01
1976;2018-01-07 20:41:11;2018-01-07 20:44:09
1977;2018-01-07 20:46:01;2018-01-07 20:48:50
1978;2018-01-07 20:51:01;2018-01-07 20:53:56
1979;2018-01-07 20:56:05;2018-01-07 20:59:04
1980;2018-01-07 21:00:53;2018-01-07 21:04:15
1981;2018-01-07 21:05:57;2018-01-07 21:09:00
1982;2018-01-07 21:11:01;2018-01-07 21:13:53
1983;2018-01-07 21:16:25;2018-01-07 21:18:45
1984;2018-01-07 21:21:09;2018-01-07 21:23:52
1985;2018-01-07 21:25:45;2018-01-07 21:29:11
1986;2018-01-07 21:30:53;2018-01-07 21:33:59
1987;2018-01-07 21:36:05;2018-01-07 21:39:08
1988;2018-01-07 21:41:03;2018-01-07 21:43:53
1989;2018-01-07 21:46:00;2018-01-07 21:49:09
1990;2018-01-07 21:51:07;2018-01-07 21:53:50
1991;2018-01-07 21:55:46;2018-01-07 21:58:50
1992;2018-01-07 22:00:50;2018-01-07 22:04:17
1993;2018-01-07 22:05:51;2018-01-07 22:09:01
1994;2018-01-07 22:11:05;2018-01-07 22:13:47
1995;2018-01-07 22:16:01;2018-01-07 22:18:58
1996;2018-01-07 22:21:00;2018-01-07 22:24:03
1997;2018-01-07 22:25:57;2018-01-07 22:29:18
1998;2018-01-07 22:31:02;2018-01-07 22:34:14
1999;2018-01-07 22:36:02;2018-01-07 22:38:54
2000;2018-01-07 22:40:50;2018-01-07 22:44:04
2001;2018-01-07 22:46:22;2018-01-07 22:49:00
2002;2018-01-07 22:51:00;2018-01-07 22:53:59
2003;2018-01-07 22:56:04;2018-01-07 22:58:47
2004;2018-01-07 23:01:10;2018-01-07 23:04:15
2005;2018-01-07 23:06:04;2018-01-07 23:08:50
2006;2018-01-07 23:11:01;2018-01-07 23:13:58
2007;2018-01-07 23:15:39;2018-01-07 23:19:09
2008;2018-01-07 23:21:01;2018-01-07 23:23:56
2009;2018-01-07 23:26:11;2018-01-07 23:29:08
2010;2018-01-07 23:31:07;2018-01-07 23:33:54
2011;2018-01-07 23:36:08;2018-01-07 23:39:05
2012;2018-01-07 23:40:39;2018-01-07 23:44:08
2013;2018-01-07 23:45:50;2018-01-07 23:49:09
2014;2018-01-07 23:50:55;2018-01-07 23:53:46
2015;2018-01-07 23:56:06;2018-01-07 23:59:02
2016;2018-01-08 00:01:08;2018-01-08 00:04:07
2017;2018-01-08 00:06:10;2018-01-08 00:09:02
2018;2018-01-08 00:10:54;2018-01-08 00:14:07
2019;2018-01-08 00:15:48;2018-01-08 00:18:51
2020;2018-01-08 00:20:56;2018-01-08 00:24:09
2021;2018-01-08 00:26:03;2018-01-08 00:29:02
2022;2018-01-08 00:31:03;2018-01-08 00:34:01
2023;2018-01-08 00:36:22;2018-01-08 00:38:59
2024;2018-01-08 00:40:53;2018-01-08 00:44:09
2025;2018-01-08 00:46:11;2018-01-08 00:48:53
2026;2018-01-08 00:50:56;2018-01-08 00:53:56
2027;2018-01-08 00:56:14;2018-01-08 00:58:26
2028;2018-01-08 01:01:13;2018-01-08 01:04:11
2029;2018-01-08 01:06:06;2018-01-08 01:09:02
2030;2018-01-08 01:11:05;2018-01-08 01:13:54
2031;2018-01-08 01:15:54;2018-01-08 01:19:15
2032;2018-01-08 01:20:45;2018-01-08 01:24:11
2033;2018-01-08 01:26:03;2018-01-08 01:28:53
2034;2018-01-08 01:30:57;2018-01-08 01:34:26
2035;2018-01-08 01:35:37;2018-01-08 01:38:56
2036;2018-01-08 01:41:01;2018-01-08 01:43:56
2037;2018-01-08 01:45:55;2018-01-08 01:49:06
2038;2018-01-08 01:50:39;2018-01-08 01:54:14
2039;2018-01-08 01:56:00;2018-01-08 01:59:05
2040;2018-01-08 02:00:45;2018-01-08 02:03:48
2041;2018-01-08 02:06:01;2018-01-08 02:08:59
2042;2018-01-08 02:10:46;2018-01-08 02:13:54
2043;2018-01-08 02:16:03;2018-01-08 02:18:45
2044;2018-01-08 02:21:11;2018-01-08 02:24:19
2045;2018-01-08 02:26:19;2018-01-08 02:28:52
2046;2018-01-08 02:31:00;2018-01-08 02:33:53
2047;2018-01-08 02:35:50;2018-01-08 02:39:07
2048;2018-01-08 02:41:00;2018-01-08 02:43:43
2049;2018-01-08 02:45:46;2018-01-08 02:48:50
2050;2018-01-08 02:51:14;2018-01-08 02:54:08
2051;2018-01-08 02:56:06;2018-01-08 02:59:00
2052;2018-01-08 03:01:05;2018-01-08 03:04:05
2053;2018-01-08 03:05:52;2018-01-08 03:08:46
2054;2018-01-08 03:11:06;2018-01-08 03:14:00
2055;2018-01-08 03:15:53;2018-01-08 03:18:56
2056;2018-01-08 03:21:05;2018-01-08 03:23:55
2057;2018-01-08 03:25:54;2018-01-08 03:29:03
2058;2018-01-08 03:31:24;2018-01-08 03:33:45
2059;2018-01-08 03:36:07;2018-01-08 03:39:08
2060;2018-01-08 03:40:49;2018-01-08 03:44:01
2061;2018-01-08 03:46:09;2018-01-08 03:49:07
2062;2018-01-08 03:51:02;2018-01-08 03:53:59
2063;2018-01-08 03:56:08;2018-01-08 03:59:17
2064;2018-01-08 04:01:09;2018-01-08 04:04:18
2065;2018-01-08 04:06:05;2018-01-08 04:09:01
2066;2018-01-08 04:10:52;2018-01-08 04:14:08
2067;2018-01-08 04:15:42;2018-01-08 04:19:11
2068;2018-01-08 04:20:57;2018-01-08 04:24:13
2069;2018-01-08 04:26:16;2018-01-08 04:28:48
2070;2018-01-08 04:30:59;2018-01-08 04:34:07
2071;2018-01-08 04:35:58;2018-01-08 04:39:03
2072;2018-01-08 04:41:11;2018-01-08 04:43:46
2073;2018-01-08 04:46:01;2018-01-08 04:49:05
2074;2018-01-08 04:50:43;2018-01-08 04:54:06
2075;2018-01-08 04:55:48;2018-01-08 04:59:05
2076;2018-01-08 05:00:46;2018-01-08 05:04:09
2077;2018-01-08 05:06:14;2018-01-08 05:08:52
2078;2018-01-08 05:10:52;2018-01-08 05:13:47
2079;2018-01-08 05:15:57;2018-01-08 05:19:01
2080;2018-01-08 05:20:44;2018-01-08 05:23:51
2081;2018-01-08 05:26:04;2018-01-08 05:28:50
2082;2018-01-08 05:31:16;2018-01-08 05:33:49
2083;2018-01-08 05:35:58;2018-01-08 05:38:57
2084;2018-01-08 05:41:05;2018-01-08 05:44:00
2085;2018-01-08 05:46:02;2018-01-08 05:48:51
2086;2018-01-08 05:51:02;2018-01-08 05:54:19
2087;2018-01-08 05:55:43;2018-01-08 05:58:51
2088;2018-01-08 06:00:48;2018-01-08 06:03:41
2089;2018-01-08 06:05:43;2018-01-08 06:09:00
2090;2018-01-08 06:11:15;2018-01-08 06:14:08
2091;2018-01-08 06:15:55;2018-01-08 06:18:50
2092;2018-01-08 06:20:54;2018-01-08 06:24:04
2093;2018-01-08 06:25:50;2018-01-08 06:28:41
2094;2018-01-08 06:30:59;2018-01-08 06:33:50
2095;2018-01-08 06:36:02;2018-01-08 06:38:45
2096;2018-01-08 06:41:04;2018-01-08 06:44:06
2097;2018-01-08 06:46:00;2018-01-08 06:48:52
2098;2018-01-08 06:50:48;2018-01-08 06:54:14
2099;2018-01-08 06:56:00;2018-01-08 06:58:59
2100;2018-01-08 07:00:57;2018-01-08 07:03:57
2101;2018-01-08 07:05:55;2018-01-08 07:09:14
2102;2018-01-08 07:11:23;2018-01-08 07:14:20
2103;2018-01-08 07:16:03;2018-01-08 07:18:55
2104;2018-01-08 07:21:11;2018-01-08 07:24:02
2105;2018-01-08 07:25:55;2018-01-08 07:28:51
2106;2018-01-08 07:31:01;2018-01-08 07:33:53
2107;2018-01-08 07:35:53;2018-01-08 07:38:59
2108;2018-01-08 07:40:57;2018-01-08 07:44:06
2109;2018-01-08 07:45:49;2018-01-08 07:49:13
2110;2018-01-08 07:51:04;2018-01-08 07:53:59
2111;2018-01-08 07:55:45;2018-01-08 07:58:50
2112;2018-01-08 08:00:59;2018-01-08 08:03:40
2113;2018-01-08 08:06:02;2018-01-08 08:09:07
2114;2018-01-08 08:11:06;2018-01-08 08:14:27
2115;2018-01-08 08:15:57;2018-01-08 08:19:05
2116;2018-01-08 08:21:15;2018-01-08 08:24:02
2117;2018-01-08 08:25:55;2018-01-08 08:29:01
2118;2018-01-08 08:30:56;2018-01-08 08:34:00
2119;2018-01-08 08:36:06;2018-01-08 08:39:02
2120;2018-01-08 08:40:52;2018-01-08 08:44:06
2121;2018-01-08 08:45:57;2018-01-08 08:49:09
2122;2018-01-08 08:51:10;2018-01-08 08:54:08
2123;2018-01-08 08:55:58;2018-01-08 08:59:09
2124;2018-01-08 09:00:54;2018-01-08 09:04:15
2125;2018-01-08 09:06:03;2018-01-08 09:08:49
2126;2018-01-08 09:11:13;2018-01-08 09:13:59
2127;2018-01-08 09:15:52;2018-01-08 09:19:09
2128;2018-01-08 09:20:54;2018-01-08 09:24:10
2129;2018-01-08 09:25:50;2018-01-08 09:28:50
2130;2018-01-08 09:31:07;2018-01-08 09:34:07
2131;2018-01-08 09:36:01;2018-01-08 09:38:50
2132;2018-01-08 09:40:39;2018-01-08 09:44:00
2133;2018-01-08 09:45:48;2018-01-08 09:48:57
2134;2018-01-08 09:51:06;2018-01-08 09:53:49
2135;2018-01-08 09:56:03;2018-01-08 09:58:56
2136;2018-01-08 10:00:49;2018-01-08 10:04:04
2137;2018-01-08 10:06:18;2018-01-08 10:09:07
2138;2018-01-08 10:11:16;2018-01-08 10:14:01
2139;2018-01-08 10:15:54;2018-01-08 10:19:09
2140;2018-01-08 10:20:52;2018-01-08 10:23:40
2141;2018-01-08 10:26:25;2018-01-08 10:28:54
2142;2018-01-08 10:30:58;2018-01-08 10:34:01
2143;2018-01-08 10:35:57;2018-01-08 10:39:15
2144;2018-01-08 10:40:47;2018-01-08 10:44:15
2145;2018-01-08 10:45:51;2018-01-08 10:48:44
2146;2018-01-08 10:50:49;2018-01-08 10:53:59
2147;2018-01-08 10:56:13;2018-01-08 10:59:11
2148;2018-01-08 11:00:56;2018-01-08 11:03:57
2149;2018-01-08 11:05:39;2018-01-08 11:09:00
2150;2018-01-08 11:10:40;2018-01-08 11:14:09
2151;2018-01-08 11:15:58;2018-01-08 11:18:51
2152;2018-01-08 11:20:52;2018-01-08 11:23:49
2153;2018-01-08 11:25:58;2018-01-08 11:28:40
2154;2018-01-08 11:31:02;2018-01-08 11:33:49
2155;2018-01-08 11:36:06;2018-01-08 11:39:05
2156;2018-01-08 11:40:58;2018-01-08 11:43:55
2157;2018-01-08 11:45:39;2018-01-08 11:48:42
2158;2018-01-08 11:51:21;2018-01-08 11:54:03
2159;2018-01-08 11:56:13;2018-01-08 11:59:08
2160;2018-01-08 12:00:55;2018-01-08 12:03:51
2161;2018-01-08 12:06:04;2018-01-08 12:08:55
2162;2018-01-08 12:11:01;2018-01-08 12:13:55
2163;2018-01-08 12:15:57;2018-01-08 12:19:04
2164;2018-01-08 12:21:00;2018-01-08 12:24:05
2165;2018-01-08 12:26:10;2018-01-08 12:29:07
2166;2018-01-08 12:31:13;2018-01-08 12:33:52
2167;2018-01-08 12:36:04;2018-01-08 12:38:59
2168;2018-01-08 12:40:38;2018-01-08 12:44:08
2169;2018-01-08 12:45:57;2018-01-08 12:49:06
2170;2018-01-08 12:50:59;2018-01-08 12:54:12
2171;2018-01-08 12:55:58;2018-01-08 12:58:46
2172;2018-01-08 13:01:01;2018-01-08 13:04:04
2173;2018-01-08 13:05:44;2018-01-08 13:09:01
2174;2018-01-08 13:10:51;2018-01-08 13:14:07
2175;2018-01-08 13:16:08;2018-01-08 13:19:15
2176;2018-01-08 13:21:14;2018-01-08 13:24:08
2177;2018-01-08 13:26:02;2018-01-08 13:29:14
2178;2018-01-08 13:30:50;2018-01-08 13:34:01
2179;2018-01-08 13:36:19;2018-01-08 13:39:07
2180;2018-01-08 13:41:02;2018-01-08 13:43:58
2181;2018-01-08 13:46:27;2018-01-08 13:49:00
2182;2018-01-08 13:51:05;2018-01-08 13:54:04
2183;2018-01-08 13:55:57;2018-01-08 13:59:10
2184;2018-01-08 14:00:54;2018-01-08 14:03:58
2185;2018-01-08 14:05:57;2018-01-08 14:09:03
2186;2018-01-08 14:10:51;2018-01-08 14:13:55
2187;2018-01-08 14:15:56;2018-01-08 14:18:49
2188;2018-01-08 14:20:55;2018-01-08 14:23:49
2189;2018-01-08 14:26:04;2018-01-08 14:28:53
2190;2018-01-08 14:30:55;2018-01-08 14:33:58
2191;2018-01-08 14:36:08;2018-01-08 14:38:52
2192;2018-01-08 14:41:08;2018-01-08 14:43:58
2193;2018-01-08 14:46:17;2018-01-08 14:48:57
2194;2018-01-08 14:50:52;2018-01-08 14:53:51
2195;2018-01-08 14:55:53;2018-01-08 14:58:47
2196;2018-01-08 15:00:40;2018-01-08 15:03:51
2197;2018-01-08 15:05:58;2018-01-08 15:08:52
2198;2018-01-08 15:10:55;2018-01-08 15:14:08
2199;2018-01-08 15:16:20;2018-01-08 15:19:00
2200;2018-01-08 15:21:04;2018-01-08 15:24:06
2201;2018-01-08 15:26:16;2018-01-08 15:28:55
2202;2018-01-08 15:31:03;2018-01-08 15:34:06
2203;2018-01-08 15:36:01;2018-01-08 15:39:07
2204;2018-01-08 15:41:02;2018-01-08 15:43:48
2205;2018-01-08 15:46:02;2018-01-08 15:49:08
2206;2018-01-08 15:51:07;2018-01-08 15:54:02
2207;2018-01-08 15:55:28;2018-01-08 15:59:06
2208;2018-01-08 16:01:04;2018-01-08 16:03:49
2209;2018-01-08 16:06:21;2018-01-08 16:08:50
2210;2018-01-08 16:10:59;2018-01-08 16:13:57
2211;2018-01-08 16:16:05;2018-01-08 16:19:04
2212;2018-01-08 16:20:49;2018-01-08 16:24:05
2213;2018-01-08 16:26:13;2018-01-08 16:28:55
2214;2018-01-08 16:30:58;2018-01-08 16:33:44
2215;2018-01-08 16:36:05;2018-01-08 16:39:06
2216;2018-01-08 16:41:01;2018-01-08 16:43:58
2217;2018-01-08 16:45:42;2018-01-08 16:49:06
2218;2018-01-08 16:51:04;2018-01-08 16:53:41
2219;2018-01-08 16:55:47;2018-01-08 16:59:02
2220;2018-01-08 17:01:01;2018-01-08 17:03:46
2221;2018-01-08 17:05:38;2018-01-08 17:09:02
2222;2018-01-08 17:11:02;2018-01-08 17:13:54
2223;2018-01-08 17:15:49;2018-01-08 17:18:58
2224;2018-01-08 17:21:03;2018-01-08 17:24:04
2225;2018-01-08 17:26:04;2018-01-08 17:29:17
2226;2018-01-08 17:30:49;2018-01-08 17:33:57
2227;2018-01-08 17:36:06;2018-01-08 17:38:56
2228;2018-01-08 17:41:05;2018-01-08 17:44:04
2229;2018-01-08 17:46:05;2018-01-08 17:48:53
2230;2018-01-08 17:50:30;2018-01-08 17:53:49
2231;2018-01-08 17:56:05;2018-01-08 17:58:40
2232;2018-01-08 18:00:44;2018-01-08 18:03:56
2233;2018-01-08 18:05:56;2018-01-08 18:08:52
2234;2018-01-08 18:11:00;2018-01-08 18:14:06
2235;2018-01-08 18:16:07;2018-01-08 18:19:01
2236;2018-01-08 18:20:59;2018-01-08 18:24:21
2237;2018-01-08 18:26:08;2018-01-08 18:29:13
2238;2018-01-08 18:31:04;2018-01-08 18:34:01
2239;2018-01-08 18:35:55;2018-01-08 18:38:54
2240;2018-01-08 18:40:53;2018-01-08 18:44:31
2241;2018-01-08 18:45:49;2018-01-08 18:48:57
2242;2018-01-08 18:51:16;2018-01-08 18:53:55
2243;2018-01-08 18:56:00;2018-01-08 18:59:15
2244;2018-01-08 19:00:56;2018-01-08 19:04:03
2245;2018-01-08 19:05:56;2018-01-08 19:08:37
2246;2018-01-08 19:11:07;2018-01-08 19:14:14
2247;2018-01-08 19:16:18;2018-01-08 19:18:58
2248;2018-01-08 19:21:03;2018-01-08 19:23:53
2249;2018-01-08 19:26:12;2018-01-08 19:28:58
2250;2018-01-08 19:30:55;2018-01-08 19:33:48
2251;2018-01-08 19:36:01;2018-01-08 19:38:58
2252;2018-01-08 19:40:57;2018-01-08 19:43:40
2253;2018-01-08 19:46:07;2018-01-08 19:49:19
2254;2018-01-08 19:51:08;2018-01-08 19:54:01
2255;2018-01-08 19:56:05;2018-01-08 19:59:09
2256;2018-01-08 20:01:11;2018-01-08 20:03:54
2257;2018-01-08 20:06:07;2018-01-08 20:09:20
2258;2018-01-08 20:11:06;2018-01-08 20:13:56
2259;2018-01-08 20:15:54;2018-01-08 20:19:01
2260;2018-01-08 20:20:58;2018-01-08 20:24:00
2261;2018-01-08 20:26:04;2018-01-08 20:28:53
2262;2018-01-08 20:30:59;2018-01-08 20:34:10
2263;2018-01-08 20:36:12;2018-01-08 20:38:50
2264;2018-01-08 20:40:45;2018-01-08 20:43:51
2265;2018-01-08 20:45:56;2018-01-08 20:49:12
2266;2018-01-08 20:51:03;2018-01-08 20:54:03
2267;2018-01-08 20:56:21;2018-01-08 20:58:56
2268;2018-01-08 21:01:04;2018-01-08 21:04:18
2269;2018-01-08 21:06:00;2018-01-08 21:09:01
2270;2018-01-08 21:11:03;2018-01-08 21:14:03
2271;2018-01-08 21:16:06;2018-01-08 21:19:13
2272;2018-01-08 21:21:03;2018-01-08 21:23:54
2273;2018-01-08 21:25:54;2018-01-08 21:29:07
2274;2018-01-08 21:31:01;2018-01-08 21:34:11
2275;2018-01-08 21:36:00;2018-01-08 21:39:12
2276;2018-01-08 21:40:59;2018-01-08 21:43:51
2277;2018-01-08 21:46:00;2018-01-08 21:49:12
2278;2018-01-08 21:51:09;2018-01-08 21:54:03
2279;2018-01-08 21:56:14;2018-01-08 21:58:53
2280;2018-01-08 22:01:11;2018-01-08 22:04:03
2281;2018-01-08 22:05:47;2018-01-08 22:08:39
2282;2018-01-08 22:10:53;2018-01-08 22:13:53
2283;2018-01-08 22:16:04;2018-01-08 22:18:59
2284;2018-01-08 22:21:15;2018-01-08 22:23:43
2285;2018-01-08 22:25:55;2018-01-08 22:29:11
2286;2018-01-08 22:30:56;2018-01-08 22:33:58
2287;2018-01-08 22:35:59;2018-01-08 22:38:52
2288;2018-01-08 22:41:03;2018-01-08 22:44:23
2289;2018-01-08 22:46:05;2018-01-08 22:48:43
2290;2018-01-08 22:50:44;2018-01-08 22:54:07
2291;2018-01-08 22:55:56;2018-01-08 22:58:59
2292;2018-01-08 23:00:53;2018-01-08 23:03:36
2293;2018-01-08 23:06:08;2018-01-08 23:09:06
2294;2018-01-08 23:10:56;2018-01-08 23:14:10
2295;2018-01-08 23:15:50;2018-01-08 23:19:05
2296;2018-01-08 23:21:08;2018-01-08 23:24:02
2297;2018-01-08 23:26:00;2018-01-08 23:29:00
2298;2018-01-08 23:31:10;2018-01-08 23:34:09
2299;2018-01-08 23:36:02;2018-01-08 23:39:16
2300;2018-01-08 23:40:58;2018-01-08 23:43:46
2301;2018-01-08 23:46:13;2018-01-08 23:49:08
2302;2018-01-08 23:51:00;2018-01-08 23:54:02
2303;2018-01-08 23:55:51;2018-01-08 23:58:56
2304;2018-01-09 00:00:38;2018-01-09 00:03:42
2305;2018-01-09 00:06:03;2018-01-09 00:08:48
2306;2018-01-09 00:10:54;2018-01-09 00:13:53
2307;2018-01-09 00:16:07;2018-01-09 00:18:41
2308;2018-01-09 00:20:48;2018-01-09 00:23:58
2309;2018-01-09 00:25:56;2018-01-09 00:28:49
2310;2018-01-09 00:31:00;2018-01-09 00:33:43
2311;2018-01-09 00:35:52;2018-01-09 00:38:49
2312;2018-01-09 00:40:58;2018-01-09 00:43:48
2313;2018-01-09 00:46:16;2018-01-09 00:48:37
2314;2018-01-09 00:50:51;2018-01-09 00:54:01
2315;2018-01-09 00:56:02;2018-01-09 00:58:59
2316;2018-01-09 01:00:46;2018-01-09 01:03:44
2317;2018-01-09 01:05:43;2018-01-09 01:09:05
2318;2018-01-09 01:11:02;2018-01-09 01:13:54
2319;2018-01-09 01:16:00;2018-01-09 01:19:02
2320;2018-01-09 01:21:06;2018-01-09 01:23:58
2321;2018-01-09 01:26:07;2018-01-09 01:28:45
2322;2018-01-09 01:30:49;2018-01-09 01:33:56
2323;2018-01-09 01:36:02;2018-01-09 01:39:07
2324;2018-01-09 01:40:54;2018-01-09 01:43:57
2325;2018-01-09 01:45:53;2018-01-09 01:49:02
2326;2018-01-09 01:50:45;2018-01-09 01:53:36
2327;2018-01-09 01:56:05;2018-01-09 01:58:57
2328;2018-01-09 02:01:21;2018-01-09 02:03:54
2329;2018-01-09 02:05:46;2018-01-09 02:08:56
2330;2018-01-09 02:10:38;2018-01-09 02:13:59
2331;2018-01-09 02:15:53;2018-01-09 02:18:57
2332;2018-01-09 02:21:03;2018-01-09 02:24:03
2333;2018-01-09 02:26:16;2018-01-09 02:28:48
2334;2018-01-09 02:31:06;2018-01-09 02:34:15
2335;2018-01-09 02:35:53;2018-01-09 02:39:08
2336;2018-01-09 02:41:15;2018-01-09 02:44:06
2337;2018-01-09 02:45:55;2018-01-09 02:48:56
2338;2018-01-09 02:50:58;2018-01-09 02:54:13
2339;2018-01-09 02:56:02;2018-01-09 02:58:54
2340;2018-01-09 03:00:54;2018-01-09 03:04:05
2341;2018-01-09 03:06:11;2018-01-09 03:09:06
2342;2018-01-09 03:11:00;2018-01-09 03:13:36
2343;2018-01-09 03:15:42;2018-01-09 03:19:04
2344;2018-01-09 03:21:04;2018-01-09 03:23:47
2345;2018-01-09 03:26:09;2018-01-09 03:29:03
2346;2018-01-09 03:31:01;2018-01-09 03:33:54
2347;2018-01-09 03:36:16;2018-01-09 03:39:12
2348;2018-01-09 03:41:05;2018-01-09 03:43:53
2349;2018-01-09 03:46:05;2018-01-09 03:49:08
2350;2018-01-09 03:50:58;2018-01-09 03:53:48
2351;2018-01-09 03:55:57;2018-01-09 03:58:47
